filepath,filename,class_name,label
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00295.jpg,00295.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03346.jpg,03346.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02215.jpg,02215.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P12\00095.jpg,00095.jpg,P12,8
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M5\00097.jpg,00097.jpg,M5,3
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\M4\03052.jpg,03052.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\M4\02481.jpg,02481.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P1\00124.jpg,00124.jpg,P1,6
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M5\00022.jpg,00022.jpg,M5,3
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00695.jpg,00695.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00284.jpg,00284.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01946.jpg,01946.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00658.jpg,00658.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00025.jpg,00025.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P12\00064.jpg,00064.jpg,P12,8
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00006.jpg,00006.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01100.jpg,01100.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01488.jpg,01488.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\01076.jpg,01076.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02020.jpg,02020.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03116.jpg,03116.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P10_50\00011.jpg,00011.jpg,P10_50,7
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03048.jpg,03048.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\P10_50\00005.jpg,00005.jpg,P10_50,7
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P10_50\00050.jpg,00050.jpg,P10_50,7
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02175.jpg,02175.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00476.jpg,00476.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00127.jpg,00127.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00629.jpg,00629.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00198.jpg,00198.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00792.jpg,00792.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00171.jpg,00171.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01433.jpg,01433.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M1\00175.jpg,00175.jpg,M1,1
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01081.jpg,01081.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M5\00150.jpg,00150.jpg,M5,3
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02988.jpg,02988.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02355.jpg,02355.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00395.jpg,00395.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00311.jpg,00311.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01816.jpg,01816.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M1\00138.jpg,00138.jpg,M1,1
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00508.jpg,00508.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02810.jpg,02810.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03358.jpg,03358.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00955.jpg,00955.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02328.jpg,02328.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02148.jpg,02148.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00163.jpg,00163.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\M7\00341.jpg,00341.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00198.jpg,00198.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00248.jpg,00248.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02913.jpg,02913.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02308.jpg,02308.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00862.jpg,00862.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02584.jpg,02584.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02059.jpg,02059.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00220.jpg,00220.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00192.jpg,00192.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\GuideSign\00977.jpg,00977.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01105.jpg,01105.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00071.jpg,00071.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01469.jpg,01469.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00307.jpg,00307.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P1\00196.jpg,00196.jpg,P1,6
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03257.jpg,03257.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\M4\03264.jpg,03264.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00040.jpg,00040.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02423.jpg,02423.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02588.jpg,02588.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\W1\00144.jpg,00144.jpg,W1,9
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03254.jpg,03254.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02031.jpg,02031.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00444.jpg,00444.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\01125.jpg,01125.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M5\00059.jpg,00059.jpg,M5,3
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M5\00195.jpg,00195.jpg,M5,3
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P1\00056.jpg,00056.jpg,P1,6
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00194.jpg,00194.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01537.jpg,01537.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02528.jpg,02528.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02374.jpg,02374.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P1\00011.jpg,00011.jpg,P1,6
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M1\00234.jpg,00234.jpg,M1,1
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00201.jpg,00201.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01014.jpg,01014.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00520.jpg,00520.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\M1\00140.jpg,00140.jpg,M1,1
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01161.jpg,01161.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01167.jpg,01167.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00089.jpg,00089.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00401.jpg,00401.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01048.jpg,01048.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00260.jpg,00260.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\GuideSign\00373.jpg,00373.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\W1\00020.jpg,00020.jpg,W1,9
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P1\00220.jpg,00220.jpg,P1,6
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00098.jpg,00098.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00899.jpg,00899.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\W1\00010.jpg,00010.jpg,W1,9
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M6\00087.jpg,00087.jpg,M6,4
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00509.jpg,00509.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00893.jpg,00893.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P1\00199.jpg,00199.jpg,P1,6
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01543.jpg,01543.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03272.jpg,03272.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01337.jpg,01337.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00036.jpg,00036.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\M4\02093.jpg,02093.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00483.jpg,00483.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\GuideSign\00342.jpg,00342.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01252.jpg,01252.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02411.jpg,02411.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01774.jpg,01774.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\W1\00098.jpg,00098.jpg,W1,9
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01193.jpg,01193.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00110.jpg,00110.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00428.jpg,00428.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P10_50\00071.jpg,00071.jpg,P10_50,7
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00778.jpg,00778.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00253.jpg,00253.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00293.jpg,00293.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P12\00041.jpg,00041.jpg,P12,8
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02485.jpg,02485.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00293.jpg,00293.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M5\00094.jpg,00094.jpg,M5,3
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01940.jpg,01940.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02907.jpg,02907.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03082.jpg,03082.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00185.jpg,00185.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02195.jpg,02195.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00502.jpg,00502.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02445.jpg,02445.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\01196.jpg,01196.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00061.jpg,00061.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01641.jpg,01641.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00943.jpg,00943.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\W1\00128.jpg,00128.jpg,W1,9
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00025.jpg,00025.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02921.jpg,02921.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00689.jpg,00689.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\M4\02696.jpg,02696.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00925.jpg,00925.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\GuideSign\00117.jpg,00117.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P1\00171.jpg,00171.jpg,P1,6
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01520.jpg,01520.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M5\00011.jpg,00011.jpg,M5,3
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\test_dataset\test\GuideSign\00622.jpg,00622.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01751.jpg,01751.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01351.jpg,01351.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\P12\00085.jpg,00085.jpg,P12,8
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00826.jpg,00826.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01541.jpg,01541.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02624.jpg,02624.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00644.jpg,00644.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\03083.jpg,03083.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00475.jpg,00475.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00155.jpg,00155.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01234.jpg,01234.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00953.jpg,00953.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\02157.jpg,02157.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M7\00409.jpg,00409.jpg,M7,5
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\W1\00069.jpg,00069.jpg,W1,9
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00257.jpg,00257.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M1\00088.jpg,00088.jpg,M1,1
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\GuideSign\00717.jpg,00717.jpg,GuideSign,0
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\01555.jpg,01555.jpg,M4,2
C:\Users\sebas\.cache\kagglehub\datasets\wjybuqi\traffic-sign-classification-and-recognition\versions\1\train_dataset\train\M4\00294.jpg,00294.jpg,M4,2
